,NodesPerBlock,Computed_EdgeCount,Computed_NodeCount,Real_EdgeCount,Real_NodeCount,Matches,MatchCount,Selection Method,Configuration,StructureLearningMethod
617,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
618,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
619,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
620,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
621,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
622,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
623,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
624,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
625,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
626,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
627,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
628,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
629,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
630,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
631,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
632,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
633,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
634,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
635,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
636,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
637,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
638,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
639,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
640,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
641,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
642,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
643,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
644,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
645,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
646,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
647,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
648,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
649,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
650,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
651,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
652,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
653,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
654,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
655,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
656,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
657,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
658,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
659,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
660,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
661,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
662,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
663,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
664,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
665,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
666,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
667,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
668,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
669,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
670,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
671,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
672,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
673,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
674,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
675,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
676,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
677,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
678,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
679,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
680,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
681,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
682,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
683,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
684,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
685,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
686,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
687,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
688,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
689,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
690,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
691,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
692,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
693,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
694,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
695,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
696,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
697,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
698,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
699,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
700,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
701,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
702,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
703,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
704,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
705,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
706,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
707,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
708,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
709,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
710,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
711,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
712,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
713,5.0,17.0,15.0,2.0,4.0,[],0.0,OnPLs,No Config,HillClimb
714,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
715,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
716,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
717,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
718,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
719,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
720,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
721,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
722,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
723,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
724,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
725,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
726,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
727,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
728,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
729,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
730,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
731,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
732,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
733,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
734,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
735,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
736,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
737,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
738,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
739,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
740,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
741,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
742,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
743,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
744,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
745,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
746,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
747,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
748,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
749,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
750,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
751,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
752,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
753,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
754,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
755,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
756,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
757,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
758,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
759,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
760,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
761,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
762,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
763,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
764,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
765,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
766,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
767,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
768,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
769,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
770,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
771,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
772,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
773,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
774,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
775,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
776,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
777,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
778,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
779,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
780,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
781,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
782,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
783,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
784,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
785,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
786,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
787,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
788,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
789,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
790,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
791,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
792,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
793,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
794,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
795,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
796,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
797,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
798,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
799,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
800,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
801,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
802,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
803,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
804,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
805,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
806,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
807,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
808,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
809,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
810,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
811,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
812,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
813,5.0,10.0,15.0,2.0,4.0,[],0.0,OnPLs,Config(wb),HillClimb
814,15.0,48.0,45.0,4.0,4.0,[],0.0,Random,No Config,HillClimb
815,15.0,51.0,45.0,1.0,2.0,[],0.0,Random,No Config,HillClimb
816,15.0,49.0,45.0,2.0,4.0,[],0.0,Random,No Config,HillClimb
817,15.0,46.0,45.0,4.0,4.0,[],0.0,Random,No Config,HillClimb
818,15.0,49.0,45.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
819,15.0,52.0,45.0,1.0,2.0,[],0.0,Random,No Config,HillClimb
820,15.0,50.0,45.0,14.0,17.0,"[('P49418', 'Q9BY11'), ('P61981', 'Q9Y2J2')]",2.0,OnPLs,No Config,HillClimb
821,5.0,17.0,15.0,0.0,0.0,[],0.0,OnPLs,No Config,HillClimb
822,10.0,34.0,30.0,2.0,4.0,"[('P61981', 'P63027')]",1.0,OnPLs,No Config,HillClimb
823,10.0,36.0,30.0,8.0,11.0,[],0.0,OnPLs,No Config,HillClimb
824,15.0,50.0,45.0,14.0,17.0,"[('P49418', 'Q9BY11'), ('P61981', 'Q9Y2J2')]",2.0,OnPLs,No Config,HillClimb
825,15.0,50.0,45.0,14.0,17.0,"[('P49418', 'Q9BY11'), ('P61981', 'Q9Y2J2')]",2.0,OnPLs,No Config,HillClimb
826,15.0,50.0,45.0,14.0,17.0,"[('P49418', 'Q9BY11'), ('P61981', 'Q9Y2J2')]",2.0,OnPLs,No Config,HillClimb
827,15.0,49.0,45.0,3.0,5.0,[],0.0,Random,No Config,HillClimb
828,15.0,52.0,45.0,6.0,9.0,[],0.0,Random,No Config,HillClimb
829,15.0,46.0,45.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
830,15.0,49.0,45.0,1.0,2.0,[],0.0,Random,No Config,HillClimb
831,15.0,49.0,45.0,8.0,11.0,"[('ENSG00000068024', 'P68431')]",1.0,Random,No Config,HillClimb
832,15.0,48.0,45.0,3.0,6.0,[],0.0,Random,No Config,HillClimb
833,15.0,48.0,45.0,5.0,8.0,[],0.0,Random,No Config,HillClimb
834,15.0,53.0,45.0,2.0,3.0,[],0.0,Random,No Config,HillClimb
835,15.0,48.0,45.0,10.0,12.0,[],0.0,Random,No Config,HillClimb
836,15.0,49.0,45.0,8.0,9.0,[],0.0,Random,No Config,HillClimb
837,15.0,50.0,45.0,9.0,11.0,[],0.0,Random,No Config,HillClimb
838,15.0,48.0,45.0,7.0,10.0,[],0.0,Random,No Config,HillClimb
839,15.0,50.0,45.0,5.0,7.0,[],0.0,Random,No Config,HillClimb
840,15.0,50.0,45.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
841,15.0,48.0,45.0,12.0,14.0,[],0.0,Random,No Config,HillClimb
842,15.0,51.0,45.0,5.0,7.0,[],0.0,Random,No Config,HillClimb
843,15.0,48.0,45.0,6.0,8.0,[],0.0,Random,No Config,HillClimb
844,15.0,46.0,45.0,2.0,3.0,[],0.0,Random,No Config,HillClimb
845,15.0,48.0,45.0,2.0,4.0,[],0.0,Random,No Config,HillClimb
846,15.0,49.0,45.0,4.0,7.0,[],0.0,Random,No Config,HillClimb
847,15.0,52.0,45.0,1.0,2.0,[],0.0,Random,No Config,HillClimb
848,15.0,52.0,45.0,3.0,5.0,[],0.0,Random,No Config,HillClimb
849,15.0,52.0,45.0,5.0,7.0,[],0.0,Random,No Config,HillClimb
850,15.0,47.0,45.0,5.0,8.0,[],0.0,Random,No Config,HillClimb
851,15.0,50.0,45.0,3.0,5.0,[],0.0,Random,No Config,HillClimb
852,15.0,47.0,45.0,2.0,4.0,[],0.0,Random,No Config,HillClimb
853,15.0,48.0,45.0,6.0,8.0,[],0.0,Random,No Config,HillClimb
854,15.0,51.0,45.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
855,15.0,49.0,45.0,3.0,6.0,[],0.0,Random,No Config,HillClimb
856,15.0,46.0,45.0,3.0,5.0,[],0.0,Random,No Config,HillClimb
857,15.0,48.0,45.0,6.0,9.0,[],0.0,Random,No Config,HillClimb
858,15.0,48.0,45.0,1.0,2.0,[],0.0,Random,No Config,HillClimb
859,15.0,48.0,45.0,5.0,6.0,[],0.0,Random,No Config,HillClimb
860,15.0,48.0,45.0,4.0,6.0,[],0.0,Random,No Config,HillClimb
861,15.0,52.0,45.0,4.0,6.0,[],0.0,Random,No Config,HillClimb
862,15.0,51.0,45.0,8.0,9.0,[],0.0,Random,No Config,HillClimb
863,15.0,49.0,45.0,3.0,6.0,[],0.0,Random,No Config,HillClimb
864,15.0,49.0,45.0,3.0,6.0,[],0.0,Random,No Config,HillClimb
865,15.0,52.0,45.0,5.0,7.0,[],0.0,Random,No Config,HillClimb
866,15.0,49.0,45.0,2.0,3.0,[],0.0,Random,No Config,HillClimb
867,15.0,47.0,45.0,2.0,4.0,[],0.0,Random,No Config,HillClimb
868,15.0,48.0,45.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
869,15.0,51.0,45.0,2.0,4.0,[],0.0,Random,No Config,HillClimb
870,15.0,48.0,45.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
871,15.0,48.0,45.0,1.0,2.0,[],0.0,Random,No Config,HillClimb
872,15.0,49.0,45.0,5.0,7.0,[],0.0,Random,No Config,HillClimb
873,15.0,47.0,45.0,1.0,2.0,[],0.0,Random,No Config,HillClimb
874,15.0,50.0,45.0,3.0,6.0,[],0.0,Random,No Config,HillClimb
875,15.0,45.0,45.0,12.0,13.0,[],0.0,Random,No Config,HillClimb
876,15.0,51.0,45.0,8.0,11.0,"[('O75880', 'ENSG00000173163')]",1.0,Random,No Config,HillClimb
877,15.0,45.0,45.0,5.0,8.0,[],0.0,Random,No Config,HillClimb
878,15.0,48.0,45.0,7.0,11.0,[],0.0,Random,No Config,HillClimb
879,15.0,50.0,45.0,4.0,5.0,[],0.0,Random,No Config,HillClimb
880,15.0,49.0,45.0,2.0,4.0,[],0.0,Random,No Config,HillClimb
881,15.0,48.0,45.0,3.0,6.0,[],0.0,Random,No Config,HillClimb
882,15.0,48.0,45.0,8.0,11.0,[],0.0,Random,No Config,HillClimb
883,15.0,51.0,45.0,1.0,2.0,[],0.0,Random,No Config,HillClimb
884,15.0,51.0,45.0,1.0,2.0,[],0.0,Random,No Config,HillClimb
885,15.0,48.0,45.0,8.0,10.0,[],0.0,Random,No Config,HillClimb
886,15.0,46.0,45.0,12.0,14.0,[],0.0,Random,No Config,HillClimb
887,15.0,48.0,45.0,7.0,7.0,[],0.0,Random,No Config,HillClimb
888,15.0,49.0,45.0,1.0,2.0,[],0.0,Random,No Config,HillClimb
889,15.0,51.0,45.0,1.0,2.0,[],0.0,Random,No Config,HillClimb
890,15.0,50.0,45.0,1.0,2.0,[],0.0,Random,No Config,HillClimb
891,15.0,50.0,45.0,12.0,13.0,[],0.0,Random,No Config,HillClimb
892,15.0,46.0,45.0,2.0,4.0,[],0.0,Random,No Config,HillClimb
893,15.0,50.0,45.0,3.0,6.0,"[('Q71U36', 'O75347')]",1.0,Random,No Config,HillClimb
894,15.0,51.0,45.0,7.0,9.0,[],0.0,Random,No Config,HillClimb
895,15.0,49.0,45.0,1.0,2.0,[],0.0,Random,No Config,HillClimb
896,15.0,47.0,45.0,7.0,8.0,[],0.0,Random,No Config,HillClimb
897,15.0,50.0,45.0,6.0,6.0,[],0.0,Random,No Config,HillClimb
898,15.0,51.0,45.0,9.0,13.0,[],0.0,Random,No Config,HillClimb
899,15.0,49.0,45.0,6.0,8.0,[],0.0,Random,No Config,HillClimb
900,15.0,49.0,45.0,1.0,2.0,[],0.0,Random,No Config,HillClimb
901,15.0,49.0,45.0,4.0,7.0,"[('P30101', 'Q12805')]",1.0,Random,No Config,HillClimb
902,15.0,51.0,45.0,3.0,6.0,"[('ENSG00000198939', 'Q9H0Q0')]",1.0,Random,No Config,HillClimb
903,15.0,49.0,45.0,9.0,11.0,[],0.0,Random,No Config,HillClimb
904,15.0,50.0,45.0,2.0,4.0,[],0.0,Random,No Config,HillClimb
905,15.0,47.0,45.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
906,15.0,51.0,45.0,8.0,10.0,[],0.0,Random,No Config,HillClimb
907,15.0,47.0,45.0,3.0,5.0,[],0.0,Random,No Config,HillClimb
908,15.0,49.0,45.0,2.0,3.0,[],0.0,Random,No Config,HillClimb
909,15.0,49.0,45.0,5.0,9.0,[],0.0,Random,No Config,HillClimb
910,15.0,47.0,45.0,8.0,7.0,[],0.0,Random,No Config,HillClimb
911,15.0,50.0,45.0,2.0,4.0,[],0.0,Random,No Config,HillClimb
912,15.0,53.0,45.0,1.0,2.0,[],0.0,Random,No Config,HillClimb
913,15.0,50.0,45.0,4.0,7.0,[],0.0,Random,No Config,HillClimb
914,15.0,47.0,45.0,6.0,9.0,[],0.0,Random,No Config,HillClimb
915,15.0,47.0,45.0,2.0,4.0,[],0.0,Random,No Config,HillClimb
916,15.0,47.0,45.0,2.0,3.0,[],0.0,Random,No Config,HillClimb
917,15.0,51.0,45.0,2.0,4.0,[],0.0,Random,No Config,HillClimb
918,15.0,50.0,45.0,2.0,4.0,[],0.0,Random,No Config,HillClimb
919,15.0,50.0,45.0,1.0,2.0,[],0.0,Random,No Config,HillClimb
920,15.0,52.0,45.0,5.0,7.0,[],0.0,Random,No Config,HillClimb
921,15.0,48.0,45.0,4.0,6.0,[],0.0,Random,No Config,HillClimb
922,15.0,48.0,45.0,2.0,3.0,[],0.0,Random,No Config,HillClimb
923,15.0,52.0,45.0,1.0,2.0,[],0.0,Random,No Config,HillClimb
924,15.0,52.0,45.0,3.0,5.0,"[('P52209', 'P34949')]",1.0,Random,No Config,HillClimb
925,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
926,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
927,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
928,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
929,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
